player_id,year,hometown,homestate,high_school,previous_school_clean,year_clean,hs_clean,hometown_clean,state_clean,country_clean
2903,Sophomore,Deer Park,NY.,Millbrook School,,Sophomore,Millbrook School,"DEER PARK, NY",NY,USA
2901,Sophomore,McDonough,Georgia,Luella HS,,Sophomore,Luella HS,"MCDONOUGH, GA",GA,USA
2904,Redshirt Senior,Reynoldsburg,Ohio,Reynoldsburg HS,,Senior,Reynoldsburg HS,"REYNOLDSBURG, OHIO",OH,USA
21959,Graduate Student,Albany,NY.,Niskayuna HS,Maryland/Kentucky,Graduate Student,Niskayuna HS,"ALBANY, NY",NY,USA
21960,Freshman,Bolingbrook,Ill,Bolingbrook HS,,Freshman,Bolingbrook HS,"BOLINGBROOK, ILL",IL,USA
21953,Senior,Rochester,NY.,Edison Tech HS,,Senior,Edison Tech HS,"ROCHESTER, NY",NY,USA
21963,Sophomore,Dallas,Texas,Duncanville HS,,Sophomore,Duncanville HS,"DALLAS, TEXAS",TX,USA
21954,Redshirt Junior,White Plains,NY.,Woodlands,,Junior,Woodlands,"WHITE PLAINS, NY",NY,USA
21966,Sophomore,Brisbane,Australia,St. Paul's School,,Sophomore,St. Paul's School,"BRISBANE, AUSTRALIA",,AUSTRALIA
21955,Junior,Atlanta,Georgia,Greater Atlanta Christian School,,Junior,Greater Atlanta Christian School,"ATLANTA, GA",GA,USA
21958,Freshman,Chandler,Ariz,Lincoln Prep HS,,Freshman,Lincoln Prep HS,"CHANDLER, ARIZ",AZ,USA
21957,Junior,Detroit,Mich,Southfield A&T,,Junior,Southfield A&T,"DETROIT, MICH",MI,USA
21962,Graduate Student,South Bend,Ind,Riley HS,Trinity Valley CC/Wichita State,Graduate Student,Riley HS,"SOUTH BEND, IND",IN,USA
21964,Sophomore,Rochester,NY.,Bishop Kearney,,Sophomore,Bishop Kearney,"ROCHESTER, NY",NY,USA
21965,Sophomore,Buffalo,NY.,City Honors School,,Sophomore,City Honors School,"BUFFALO, NY",NY,USA
21956,Graduate Student,Omaha,Nebraska,Omaha North HS,Missouri State/Alabama A&M,Graduate Student,Omaha North HS,"OMAHA, NE",NE,USA
21961,Senior,Rockledge,Fla,IMG Academy,,Senior,IMG Academy,"ROCKLEDGE, FLA",FL,USA
12594,Freshman,South Holland,Ill,Example Sports Academy,,Freshman,Example Sports Academy,"SOUTH HOLLAND, ILL",IL,USA
12590,Junior,Moscow,Russia,Elevation Prep Academy,,Junior,Elevation Prep Academy,"MOSCOW, RUSSIA",,RUSSIA
12591,Junior,Westerville,Ohio,Westerville South,,Junior,Westerville South,"WESTERVILLE, OHIO",OH,USA
12593,Sophomore,Columbus,Ohio,Africentric,,Sophomore,Africentric,"COLUMBUS, OHIO",OH,USA
12592,Senior,Albion,Ind,Central Noble,,Senior,Central Noble,"ALBION, IND",IN,USA
12480,Sophomore,Detroit,Mich,Renaissance,,Sophomore,Renaissance,"DETROIT, MICH",MI,USA
12595,Freshman,Houston,Texas,Langham Creek,,Freshman,Langham Creek,"HOUSTON, TEXAS",TX,USA
12477,Senior,Newark,NJ.,Newark Tech,,Senior,Newark Tech,"NEWARK, NJ",NJ,USA
12478,Redshirt Senior,Columbus,Ohio,Pickerington Central,,Senior,Pickerington Central,"COLUMBUS, OHIO",OH,USA
12472,Redshirt Junior,Huber Heights,Ohio,Wayne,,Junior,Wayne,"HUBER HEIGHTS, OHIO",OH,USA
12623,Freshman,Clarendon Hills,Ill,Hinsdale Central,,Freshman,Hinsdale Central,"CLARENDON HILLS, ILL",IL,USA
8871,Sophomore,Jefferson City,Missouri,Jefferson City,,Sophomore,Jefferson City,"JEFFERSON CITY, MO",MO,USA
8868,Redshirt Junior,Lino Lakes,Minn,Centennial,,Junior,Centennial,"LINO LAKES, MINN",MN,USA
8865,Sophomore,West Des Moines,Iowa,Waukee,,Sophomore,Waukee,"WEST DES MOINES, IOWA",IA,USA
8869,Senior,Mason City,Iowa,Mason City,,Senior,Mason City,"MASON CITY, IOWA",IA,USA
8867,Sophomore,Ames,Iowa,Ames,,Sophomore,Ames,"AMES, IOWA",IA,USA
8870,Sophomore,Rochester,Minn,Rochester Mayo,,Sophomore,Rochester Mayo,"ROCHESTER, MINN",MN,USA
8889,Freshman,Ames,Iowa,Gilbert,,Freshman,Gilbert,"AMES, IOWA",IA,USA
8890,Freshman,Lenexa,Kan,Shawnee Mission West,,Freshman,Shawnee Mission West,"LENEXA, KAN",KS,USA
8863,Junior,Fountain City,Wis,La Crosse Aquinas,,Junior,La Crosse Aquinas,"FOUNTAIN CITY, WIS",WI,USA
8866,Senior,Olathe,Kan,Olathe Northwest,,Senior,Olathe Northwest,"OLATHE, KAN",KS,USA
8862,Senior,Glen Ellyn,Ill,Glenbard South,,Senior,Glenbard South,"GLEN ELLYN, ILL",IL,USA
8864,Redshirt Senior,Indianola,Iowa,Indianola,,Senior,Indianola,"INDIANOLA, IOWA",IA,USA
18541,Senior,Valley Stream,NY.,Long Island Lutheran,Texas,Senior,Long Island Lutheran,"VALLEY STREAM, NY",NY,USA
18536,Junior,Valencia,Calif,Sierra Canyon School,,Junior,Sierra Canyon School,"VALENCIA, CALIF",CA,USA
18544,Freshman,China,Texas,Hardin-Jefferson,,Freshman,Hardin-Jefferson,"CHINA, TEXAS",TX,USA
18534,Senior,Lagos,Nigeria,Hamilton Heights Christian Academy,Louisville,Senior,Hamilton Heights Christian Academy,"LAGOS, NIGERIA",,NIGERIA
18545,Graduate Student,Bothell,Wash,Bothell HS,Oregon State,Graduate Student,Bothell HS,"BOTHELL, WASH",WA,USA
18539,Redshirt Junior,Prosper,Texas,Prosper High School,Baylor,Junior,Prosper High School,"PROSPER, TEXAS",TX,USA
18542,Sophomore,Purcellville,Virginia,St. Paul VI Catholic,,Sophomore,St. Paul VI Catholic,"PURCELLVILLE, VA",VA,USA
18546,Freshman,Port Colborne,"Ont, Canada",Niagara Prep,,Freshman,Niagara Prep,"PORT COLBORNE, ONT, CANADA",,CANADA
18547,Junior,Derby,Kan,Derby High School,Oregon State,Junior,Derby High School,"DERBY, KAN",KS,USA
18548,Freshman,Raynham,Mass,Bridgewater – Raynham Regional HS,,Freshman,Bridgewater – Raynham Regional HS,"RAYNHAM, MASS",MA,USA
18538,Graduate Student,Willingboro,NJ.,Life Center Academy,Wisconsin,Graduate Student,Life Center Academy,"WILLINGBORO, NJ",NJ,USA
18549,Sophomore,Charlotte,NC.,Cannon School,Georgia,Sophomore,Cannon School,"CHARLOTTE, NC",NC,USA
18535,Sophomore,Toronto,"Ont, Canada",Crestwood Prep,,Sophomore,Crestwood Prep,"TORONTO, ONT, CANADA",,CANADA
19035,Graduate Student,Lakewood,Colo,Bear Creek,Univ. of Colorado Colorado Springs,Graduate Student,Bear Creek,"LAKEWOOD, COLO",CO,USA
18537,Graduate Student,Windermere,Fla,Lake Highland Prep,Lafayette College,Graduate Student,Lake Highland Prep,"WINDERMERE, FLA",FL,USA
18550,Graduate Student,Austin,Texas,Austin HS,Tulane,Graduate Student,Austin HS,"AUSTIN, TEXAS",TX,USA
18540,Graduate Student,Waukee,Iowa,Waukee High School,TCU,Graduate Student,Waukee High School,"WAUKEE, IOWA",IA,USA
11353,Redshirt Junior,Ambridge,Pennsylvania,Ambridge Area,Western Michigan,Junior,Ambridge Area,"AMBRIDGE, PA",PA,USA
11350,Sophomore,Pittsburgh,Pennsylvania,Chartiers Valley,,Sophomore,Chartiers Valley,"PITTSBURGH, PA",PA,USA
11356,Freshman,Moon Township,Pennsylvania,Moon Area,,Freshman,Moon Area,"MOON TOWNSHIP, PA",PA,USA
11349,Sophomore,Williamsville,NY.,Christian Central Academy,,Sophomore,Christian Central Academy,"WILLIAMSVILLE, NY",NY,USA
11369,Sophomore,Paris,France,Maurice Ravel,Salt Lake City C.C.,Sophomore,Maurice Ravel,"PARIS, FRANCE",,FRANCE
11357,Freshman,Pristina,Kosovo,Arizona Compass Prep,,Freshman,Arizona Compass Prep,"PRISTINA, KOSOVO",,KOSOVO
11354,Redshirt Junior,Valencia,Pennsylvania,Mars,Xavier,Junior,Mars,"VALENCIA, PA",PA,USA
11347,Junior,Fishers,Ind,Hamilton Southeastern,,Junior,Hamilton Southeastern,"FISHERS, IND",IN,USA
11355,Redshirt Freshman,Bethel Park,Pennsylvania,Bethel Park,,Freshman,Bethel Park,"BETHEL PARK, PA",PA,USA
11351,Sophomore,Lower Burrell,Pennsylvania,North Catholic,,Sophomore,North Catholic,"LOWER BURRELL, PA",PA,USA
11368,Sophomore,Morgantown,WVa.,Morgantown,DePaul,Sophomore,Morgantown,"MORGANTOWN, WVA",WV,USA
11367,Redshirt Freshman,Sarajevo,Bosnia,Brookwood,Western Kentucky,Freshman,Brookwood,"SARAJEVO, BOSNIA",,BOSNIA AND HERZEGOVINA
11348,Junior,Helsinborg,Sweden,Marks Gymnasieskola,,Junior,Marks Gymnasieskola,"HELSINBORG, SWEDEN",,SWEDEN
11370,Junior,Pittsburgh,Pennsylvania,Winchester Thurston,Xavier,Junior,Winchester Thurston,"PITTSBURGH, PA",PA,USA
3554,Senior,Seymour,Wis,Seymour,,Senior,Seymour,"SEYMOUR, WIS",WI,USA
3556,Redshirt Sophomore,Luxemburg,Wis,Luxemburg-Casco,,Sophomore,Luxemburg-Casco,"LUXEMBURG, WIS",WI,USA
3549,Sophomore,Chippewa Falls,Wis,Chippewa Falls,,Sophomore,Chippewa Falls,"CHIPPEWA FALLS, WIS",WI,USA
3768,Graduate Student,De Pere,Wis,West De Pere,St. Cloud St.,Graduate Student,West De Pere,"DE PERE, WIS",WI,USA
3560,Junior,Germantown,Wis,Germantown,,Junior,Germantown,"GERMANTOWN, WIS",WI,USA
3548,Sophomore,Wrightstown,Wis,Freedom,,Sophomore,Freedom,"WRIGHTSTOWN, WIS",WI,USA
3559,Graduate Student,West Branch,Iowa,West Branch,Bradley,Graduate Student,West Branch,"WEST BRANCH, IOWA",IA,USA
3555,Sophomore,Green Bay,Wis,Green Bay Preble,,Sophomore,Green Bay Preble,"GREEN BAY, WIS",WI,USA
3552,Sophomore,Milwaukee,Wis,Pius XI Catholic,,Sophomore,Pius XI Catholic,"MILWAUKEE, WIS",WI,USA
3547,Sophomore,South Wayne,Wis,Black Hawk,,Sophomore,Black Hawk,"SOUTH WAYNE, WIS",WI,USA
3553,Senior,Oshkosh,Wis,Appleton North,,Senior,Appleton North,"OSHKOSH, WIS",WI,USA
3550,Redshirt Freshman,Circle Pines,Minn,Centennial,,Freshman,Centennial,"CIRCLE PINES, MINN",MN,USA
3557,Sophomore,Appleton,Wis,Kimberly,,Sophomore,Kimberly,"APPLETON, WIS",WI,USA
3551,Redshirt Sophomore,Janesville,Wis,Janesville Parker,,Sophomore,Janesville Parker,"JANESVILLE, WIS",WI,USA
3546,Redshirt Sophomore,Milwaukee,Wis,Wauwatosa East,,Sophomore,Wauwatosa East,"MILWAUKEE, WIS",WI,USA
13386,Junior,Little Rock,Ark,Little Rock Christian Academy,,Junior,Little Rock Christian Academy,"LITTLE ROCK, ARK",AR,USA
13387,Junior,South River,NJ.,Bishop Ahr,,Junior,Bishop Ahr,"SOUTH RIVER, NJ",NJ,USA
13381,Junior,Rye,NY.,Rye,,Junior,Rye,"RYE, NY",NY,USA
13941,Freshman,Pasadena,Texas,Dobie,,Freshman,Dobie,"PASADENA, TEXAS",TX,USA
13383,Sophomore,Pittsburgh,Pennsylvania,Ellis,,Sophomore,Ellis,"PITTSBURGH, PA",PA,USA
13942,Freshman,Edmond,Okla,Casady,,Freshman,Casady,"EDMOND, OKLA",OK,USA
13943,Freshman,Upper Marlboro,Maryland,New Hope Academy,,Freshman,New Hope Academy,"UPPER MARLBORO, MD",MD,USA
13944,Senior,Fayetteville,Georgia,Whitewater,Morehead State,Senior,Whitewater,"FAYETTEVILLE, GA",GA,USA
13945,Graduate Student,Sydney,Australia,Abbotsleigh School,Florida,Graduate Student,Abbotsleigh School,"SYDNEY, AUSTRALIA",,AUSTRALIA
13388,Sophomore,Reston,Virginia,South Lakes,,Sophomore,South Lakes,"RESTON, VA",VA,USA
13382,Junior,Brentwood,Tenn,Brentwood Academy,,Junior,Brentwood Academy,"BRENTWOOD, TENN",TN,USA
13384,Sophomore,Piscataway,NJ.,Stuart Country Day,,Sophomore,Stuart Country Day,"PISCATAWAY, NJ",NJ,USA
13385,Sophomore,Hammonton N.J.,,The George School,,Sophomore,The George School,HAMMONTON NJ,NJ,USA
13946,Freshman,Kent,Conn,Kent School,,Freshman,Kent School,"KENT, CONN",CT,USA
13380,Senior,Lake George,NY.,Lake George,,Senior,Lake George,"LAKE GEORGE, NY",NY,USA
11727,Freshman,Sleepy Eye,Minn,St. Mary's H.S.,,Freshman,St. Mary's H.S.,"SLEEPY EYE, MINN",MN,USA
11728,Freshman,Fergus Falls,Minn,Kennedy Secondary School,,Freshman,Kennedy Secondary School,"FERGUS FALLS, MINN",MN,USA
11731,Graduate Student,Rapid City,SD.,St. Thomas More H.S.,Utah,Graduate Student,St. Thomas More H.S.,"RAPID CITY, SD",SD,USA
11724,Junior,Plymouth,Minn,Wayzata H.S.,,Junior,Wayzata H.S.,"PLYMOUTH, MINN",MN,USA
11725,Sophomore,Rapid City,SD.,St. Thomas More H.S.,,Sophomore,St. Thomas More H.S.,"RAPID CITY, SD",SD,USA
11721,Junior,Mendota Heights,Minn,Henry Sibley H.S.,,Junior,Henry Sibley H.S.,"MENDOTA HEIGHTS, MINN",MN,USA
11720,Sophomore,Albany,Minn,Albany Area H.S.,,Sophomore,Albany Area H.S.,"ALBANY, MINN",MN,USA
11726,Sophomore,Lennox,SD.,Lennox H.S.,,Sophomore,Lennox H.S.,"LENNOX, SD",SD,USA
11719,Sophomore,Melrose,Wis,Melrose-Mindoro H.S.,,Sophomore,Melrose-Mindoro H.S.,"MELROSE, WIS",WI,USA
11729,Freshman,Larchwood,Iowa,West Lyon Community School,,Freshman,West Lyon Community School,"LARCHWOOD, IOWA",IA,USA
11718,Senior,Aberdeen,SD.,Aberdeen Central H.S.,,Senior,Aberdeen Central H.S.,"ABERDEEN, SD",SD,USA
11730,Freshman,Akron,Iowa,Akron-Westfield H.S.,,Freshman,Akron-Westfield H.S.,"AKRON, IOWA",IA,USA
11722,Redshirt Junior,Johnston,Iowa,Johnston H.S.,,Junior,Johnston H.S.,"JOHNSTON, IOWA",IA,USA
11723,Redshirt Senior,Letcher,SD.,Sanborn Central/Woonsocket H.S.,,Senior,Sanborn Central/Woonsocket H.S.,"LETCHER, SD",SD,USA
8233,Senior,Bayamon,Puerto Rico,John A. Ferguson (FL),Florida SouthWestern State,Senior,John A. Ferguson (FL),"BAYAMON, PUERTO RICO",PR,USA
8238,Freshman,Fort Worth,Texas,Boswell High School,,Freshman,Boswell High School,"FORT WORTH, TX",TX,USA
8232,Junior,Alexandria,Virginia,Edison,,Junior,Edison,"ALEXANDRIA, VA",VA,USA
8235,Junior,Fort Thomas,Kentucky,Highlands,,Junior,Highlands,"FORT THOMAS, KY",KY,USA
8234,Senior,Melbourne,Australia,,,Senior,,"MELBOURNE, AUSTRALIA",,AUSTRALIA
8294,Graduate Student,Newark,NJ.,Newark Tech,Howard / Syracuse,Graduate Student,Newark Tech,"NEWARK, NJ",NJ,USA
8239,Freshman,Upper Marlboro,Maryland,Riverdale Baptist,,Freshman,Riverdale Baptist,"UPPER MARLBORO, MD",MD,USA
8237,Junior,Washington,District of Columbia,Georgetown Visitation Prep,UNCW,Junior,Georgetown Visitation Prep,"WASHINGTON, DC",DC,USA
8231,Sophomore,Memphis,Tennessee,Hutchison School,,Sophomore,Hutchison School,"MEMPHIS, TN",TN,USA
8240,Graduate Student,Naperville,Ill,Naperville Central,Penn,Graduate Student,Naperville Central,"NAPERVILLE, ILL",IL,USA
8599,Freshman,San Diego,Calif,The Bishops School,,Freshman,The Bishops School,"SAN DIEGO, CALIF",CA,USA
8229,Senior,Boothbay,Maine,Boothbay Region,,Senior,Boothbay Region,"BOOTHBAY, ME",ME,USA
8295,Junior,Duluth,Georgia,Collins Hill,North Carolina A&T / Northwest Florida State College,Junior,Collins Hill,"DULUTH, GA",GA,USA
8236,Redshirt Senior,Hanover,Maryland,Rockbridge Academy,,Senior,Rockbridge Academy,"HANOVER, MD",MD,USA
8230,Senior,Galax,Virginia,Galax,,Senior,Galax,"GALAX, VA",VA,USA
7570,Graduate Student,Murfreesboro,Tenn,Riverdale High School,Middle Tennessee,Graduate Student,Riverdale High School,"MURFREESBORO, TENN",TN,USA
7602,Graduate Student,Charlotte,NC.,Mallard Creek,Louisville,Graduate Student,Mallard Creek,"CHARLOTTE, NC",NC,USA
7572,Junior,New Orleans,Louisiana,John Curtis High School,Tulane,Junior,John Curtis High School,"NEW ORLEANS, LA",LA,USA
7603,Graduate Student,Brooklyn,NY.,Grand St. Campus,St. Bonaventure,Graduate Student,Grand St. Campus,"BROOKLYN, NY",NY,USA
7567,Redshirt Senior,Waverly Hall,Georgia,Harris County HS,,Senior,Harris County HS,"WAVERLY HALL, GA",GA,USA
7569,Redshirt Sophomore,Murfreesboro,Tenn,Riverdale High School,Notre Dame,Sophomore,Riverdale High School,"MURFREESBORO, TENN",TN,USA
7568,Senior,Murfreesboro,Tenn,Riverdale High School,Middle Tennessee,Senior,Riverdale High School,"MURFREESBORO, TENN",TN,USA
7604,Graduate Student,St. Rose,Louisiana,Ursuline Academy,Florida State,Graduate Student,Ursuline Academy,"ST ROSE, LA",LA,USA
7574,Redshirt Freshman,Alpharetta,Georgia,St. Francis High School,,Freshman,St. Francis High School,"ALPHARETTA, GA",GA,USA
7605,Freshman,LaGrange,Georgia,Troup County HS,,Freshman,Troup County HS,"LAGRANGE, GA",GA,USA
7606,Freshman,Meridian,Miss,Meridian HS,,Freshman,Meridian HS,"MERIDIAN, MISS",MS,USA
7573,Junior,Giessen,Germany,Theo Koch Schule,,Junior,Theo Koch Schule,"GIESSEN, GERMANY",,GERMANY
7607,Junior,Fresno,Calif,Montverde Academy,Louisville,Junior,Montverde Academy,"FRESNO, CALIF",CA,USA
7608,Redshirt Sophomore,Lincoln,"Neb,",Lincoln HS,Miami,Sophomore,Lincoln HS,"LINCOLN, NEB,",NE,USA
7566,Sophomore,Philadelphia,Pennsylvania,St. Basil Academy,,Sophomore,St. Basil Academy,"PHILADELPHIA, PA",PA,USA
43970,Junior,Moe,Australia,Berwick College/Oregon,,Junior,Berwick College/Oregon,"MOE, AUSTRALIA",,AUSTRALIA
43967,Junior,Indianapolis,Ind,Hamilton Heights (Tenn.) Christian Academy,,Junior,Hamilton Heights (Tenn.) Christian Academy,"INDIANAPOLIS, IND",IN,USA
43971,Sophomore,Humphrey,Neb,Humphrey St. Francis,,Sophomore,Humphrey St. Francis,"HUMPHREY, NEB",NE,USA
43972,Graduate Student,Moorhead,Minn,Moorhead,,Graduate Student,Moorhead,"MOORHEAD, MINN",MN,USA
43710,Freshman,Victoria,Minn,Chanhassen,,Freshman,Chanhassen,"VICTORIA, MINN",MN,USA
43973,Sophomore,Wheaton,Ill,Benet Academy,,Sophomore,Benet Academy,"WHEATON, ILL",IL,USA
43974,Sophomore,Plymouth,Minn,Wayzata,,Sophomore,Wayzata,"PLYMOUTH, MINN",MN,USA
43969,Sophomore,Sacramento,Calif,Inderkum,Texas Tech,Sophomore,Inderkum,"SACRAMENTO, CALIF",CA,USA
43968,Sophomore,Minneapolis,Minn,St. Louis Park,,Sophomore,St. Louis Park,"MINNEAPOLIS, MINN",MN,USA
43966,Junior,Canberra,Australia,Australian Institute of Sport,,Junior,Australian Institute of Sport,"CANBERRA, AUSTRALIA",,AUSTRALIA
43975,Sophomore,Lincoln,Neb,Pius X,,Sophomore,Pius X,"LINCOLN, NEB",NE,USA
43965,Sophomore,Omaha,Neb,Millard South,South Dakota,Sophomore,Millard South,"OMAHA, NEB",NE,USA
43961,Freshman,Ogden,Utah,Fremont,,Freshman,Fremont,"OGDEN, UTAH",UT,USA
13013,Freshman,Chicago,Ill,Butler College Prep,,Freshman,Butler College Prep,"CHICAGO, ILL",IL,USA
13011,Junior,Jonesboro,Georgia,Lovejoy High School,North Carolina State,Junior,Lovejoy High School,"JONESBORO, GA",GA,USA
13010,Junior,Cincinnati,Ohio,Mount Notre Dame High School,Dayton,Junior,Mount Notre Dame High School,"CINCINNATI, OHIO",OH,USA
13015,Freshman,Chandler,Ariz,AZ Compass Prep,,Freshman,AZ Compass Prep,"CHANDLER, ARIZ",AZ,USA
4003,Senior,Torrance,California,St. Anthony HS,Sacramento State,Senior,St. Anthony HS,"TORRANCE, CA",CA,USA
4004,Sophomore,Moreno Valley,California,King HS,,Sophomore,King HS,"MORENO VALLEY, CA",CA,USA
4007,Junior,Newport Beach,California,Huntington Beach HS,Irvine Valley College,Junior,Huntington Beach HS,"NEWPORT BEACH, CA",CA,USA
4005,Junior,San Diego,California,Christian HS,,Junior,Christian HS,"SAN DIEGO, CA",CA,USA
4006,Sophomore,Norwalk,California,Long Beach Poly HS,,Sophomore,Long Beach Poly HS,"NORWALK, CA",CA,USA
4008,Junior,Canoga Park,California,Bishop Alemany HS,Moorpark College,Junior,Bishop Alemany HS,"CANOGA PARK, CA",CA,USA
4009,Sophomore,Long Beach,California,Long Beach Poly HS,,Sophomore,Long Beach Poly HS,"LONG BEACH, CA",CA,USA
4010,Freshman,Pittsburg,California,Salesian College Prep,,Freshman,Salesian College Prep,"PITTSBURG, CA",CA,USA
4011,Senior,Corona,California,Norco HS,Irvine Valley College,Senior,Norco HS,"CORONA, CA",CA,USA
4012,Senior,Fresno,California,Merced HS,Merced College,Senior,Merced HS,"FRESNO, CA",CA,USA
4013,Senior,San Marcos,California,Mission Hills HS,Palomar College,Senior,Mission Hills HS,"SAN MARCOS, CA",CA,USA
4014,Junior,Portland,Ore,Westview HS,,Junior,Westview HS,"PORTLAND, ORE",OR,USA
4015,Freshman,Pasadena,California,Pasadena HS,,Freshman,Pasadena HS,"PASADENA, CA",CA,USA
4016,Freshman,Pittsburg,California,Salesian College Prep,,Freshman,Salesian College Prep,"PITTSBURG, CA",CA,USA
4017,Freshman,Ventura,California,Ventura HS,,Freshman,Ventura HS,"VENTURA, CA",CA,USA
10564,Sophomore,Severy,Kan,West Elk,,Sophomore,West Elk,"SEVERY, KAN",KS,USA
10563,Sophomore,Severy,Kan,West Elk,,Sophomore,West Elk,"SEVERY, KAN",KS,USA
10736,Sophomore,Melbourne,Australia,Elisabeth Murdoch,,Sophomore,Elisabeth Murdoch,"MELBOURNE, AUSTRALIA",,AUSTRALIA
10565,Senior,Pond Creek,Okla,Stillwater,,Senior,Stillwater,"POND CREEK, OKLA",OK,USA
10737,Senior,Bowie,Texas,Bowie,,Senior,Bowie,"BOWIE, TEXAS",TX,USA
10738,Sophomore,San Saba,Texas,San Saba,,Sophomore,San Saba,"SAN SABA, TEXAS",TX,USA
10561,Junior,Tulsa,Okla,Tulsa Union,,Junior,Tulsa Union,"TULSA, OKLA",OK,USA
10559,Junior,Mitchell,SD.,Mitchell,,Junior,Mitchell,"MITCHELL, SD",SD,USA
10567,Sophomore,Oologah,Okla,Oologah,,Sophomore,Oologah,"OOLOGAH, OKLA",OK,USA
10562,Junior,Choctaw,Okla,Choctaw,,Junior,Choctaw,"CHOCTAW, OKLA",OK,USA
10739,Senior,Broken Bow,Okla,Broken Bow,,Senior,Broken Bow,"BROKEN BOW, OKLA",OK,USA
10569,Sophomore,Anadarko,Okla,Anadarko,,Sophomore,Anadarko,"ANADARKO, OKLA",OK,USA
10740,Freshman,Tulsa,Okla,Holland Hall,,Freshman,Holland Hall,"TULSA, OKLA",OK,USA
10566,Junior,Lawton,Okla,Lawton Eisenhower,,Junior,Lawton Eisenhower,"LAWTON, OKLA",OK,USA
10568,Sophomore,Jones,Okla,Jones,,Sophomore,Jones,"JONES, OKLA",OK,USA
10741,Sophomore,Melbourne,Australia,Rowville Secondary,,Sophomore,Rowville Secondary,"MELBOURNE, AUSTRALIA",,AUSTRALIA
7367,Sophomore,Snohomish,Wash,Glacier Park HS,Concordia University - Irvine,Sophomore,Glacier Park HS,"SNOHOMISH, WASH",WA,USA
7176,Redshirt Freshman,Ellensburg,Wash,Ellensburg HS,,Freshman,Ellensburg HS,"ELLENSBURG, WASH",WA,USA
7368,Sophomore,Clatskanie,Ore,Clatskanie HS,Oregon Tech,Sophomore,Clatskanie HS,"CLATSKANIE, ORE",OR,USA
7178,Sophomore,Whittier,Calif,Saint Paul HS,,Sophomore,Saint Paul HS,"WHITTIER, CALIF",CA,USA
7174,Sophomore,Brisbane,Australia,Brisbane State HS,,Sophomore,Brisbane State HS,"BRISBANE, AUSTRALIA",,AUSTRALIA
7173,Redshirt Senior,Seattle,Wash,Cleveland,Midland College,Senior,Cleveland,"SEATTLE, WASH",WA,USA
7179,Redshirt Junior,Honolulu,Hawaii,Iolani HS,,Junior,Iolani HS,"HONOLULU, HAWAII",HI,USA
7369,Freshman,Cashmere,Washington,Cashmere HS,,Freshman,Cashmere HS,"CASHMERE, WA",WA,USA
7370,Freshman,Colfax,Wash,Colfax HS,,Freshman,Colfax HS,"COLFAX, WASH",WA,USA
7371,Freshman,Tenino,Wash,Tenino HS,,Freshman,Tenino HS,"TENINO, WASH",WA,USA
7172,Redshirt Senior,Zillah,Wash,Zillah HS,,Senior,Zillah HS,"ZILLAH, WASH",WA,USA
7177,Sophomore,Vancouver,Wash,Prairie HS,,Sophomore,Prairie HS,"VANCOUVER, WASH",WA,USA
7181,Redshirt Junior,Kenmore,Wash,Inglemoore HS,,Junior,Inglemoore HS,"KENMORE, WASH",WA,USA
7372,Freshman,DuPont,Wash,Air Force Academy Preparatory School,,Freshman,Air Force Academy Preparatory School,"DUPONT, WASH",WA,USA
8405,Redshirt Freshman,Hawai'i Kai,Hawaii,'Iolani School,,Freshman,'Iolani School,"HAWAI'I KAI, HAWAII",HI,USA
8400,Senior,Rawlins,Wyo,Rawlins HS,Mile City CC,Senior,Rawlins HS,"RAWLINS, WYO",WY,USA
8519,Sophomore,Christchurch,New Zealand,Kaiapoi,Miles CC,Sophomore,Kaiapoi,"CHRISTCHURCH, NEW ZEALAND",,NEW ZEALAND
8398,Redshirt Freshman,Parker,Colo,Ponderosa HS,,Freshman,Ponderosa HS,"PARKER, COLO",CO,USA
8402,Redshirt Freshman,Castle Rock,Colo,Highlands Ranch HS,,Freshman,Highlands Ranch HS,"CASTLE ROCK, COLO",CO,USA
8395,Sophomore,Hill City,SD.,Hill City HS,,Sophomore,Hill City HS,"HILL CITY, SD",SD,USA
8406,Sophomore,Thornton,Colo,Horizon HS,,Sophomore,Horizon HS,"THORNTON, COLO",CO,USA
8391,Senior,Melbourne,Au,SEDA College,Casper College,Senior,SEDA College,"MELBOURNE, AU",,AUSTRALIA
8407,Senior,Fountain,Colo,Fountain-Fort Carson HS,Northwest College,Senior,Fountain-Fort Carson HS,"FOUNTAIN, COLO",CO,USA
8399,Redshirt Freshman,Mullen,Neb,Mullen HS,,Freshman,Mullen HS,"MULLEN, NEB",NE,USA
8520,Freshman,Green River,Wyo,Green River HS,,Freshman,Green River HS,"GREEN RIVER, WYO",WY,USA
